NIP,P6_1_01,P6_1_02,P6_1_03,P6_1_04,P6_1_05,P6_1_06,P6_1_07,P6_1_08,P6_1_09,P6_1_10,P6_2_1,P6_3A_1,P6_3B_1,P6_3C_1,P6_3D_1,P6_2_2,P6_3A_2,P6_3B_2,P6_3C_2,P6_3D_2,P6_2_3,P6_3A_3,P6_3B_3,P6_3C_3,P6_3D_3,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_5_1,P6_5_2,P6_5_3,P6_5_4,P6_5_5,P6_6_1,P6_6_2,P6_6_3,P6_6_4,P6_6_5,P6_6_6,P6_6_7,P6_6_8,P6_6_9
6574,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
6575,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,2,3,2,,,,,,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2
6582,1,1,2,2,2,2,2,2,2,2,1,2,2,1,5,1,2,2,1,5,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
6586,1,1,2,2,2,2,2,2,2,2,1,2,2,3,3,1,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
6591,1,1,2,2,2,2,2,2,2,2,3,1,3,4,4,3,2,4,4,4,,,,,,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
6598,1,1,2,2,2,2,2,2,2,2,1,2,2,3,2,1,1,2,2,2,,,,,,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2
6601,1,1,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1,2,1,4,,,,,,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2
6622,1,1,2,2,2,2,2,2,2,2,3,1,2,2,3,3,2,3,2,2,,,,,,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2
6624,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,3,4,4,,,,,,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2
6625,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6626,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,3,1,4,,,,,,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2
6627,1,1,2,2,2,2,2,2,2,2,3,1,2,3,3,3,1,2,2,4,,,,,,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2
6628,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6629,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6630,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
6631,1,1,2,2,2,2,2,2,2,2,3,1,2,3,3,3,1,2,3,3,,,,,,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2
6633,1,2,2,2,2,2,2,2,2,2,2,1,2,4,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6634,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,3,4,,,,,,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2
6636,1,1,2,2,2,2,2,2,2,2,2,1,4,3,4,2,2,4,4,4,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6637,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2
6638,2,1,1,2,2,2,2,2,2,2,,,,,,1,1,1,1,3,2,2,1,3,4,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2
6639,1,2,2,2,2,2,1,2,2,2,1,1,2,1,4,,,,,,2,2,3,3,4,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2
6640,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,3,3,3,4,4,,,,,,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2
6642,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,2,2,3,3,4,,,,,,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2
6643,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6645,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,3,4,4,4,,,,,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
6646,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,2,1,4,,,,,,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2
6647,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
6648,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,3,1,2,3,4,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2
6649,1,1,2,2,2,2,2,2,2,2,1,1,3,2,4,1,2,3,3,3,,,,,,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2
6653,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1,2,3,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2
6656,1,1,2,2,2,2,2,2,2,2,2,1,3,3,4,3,3,4,4,4,,,,,,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2
6664,1,2,2,2,2,2,2,2,2,2,4,2,4,4,4,,,,,,,,,,,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
6665,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,3,3,5,,,,,,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2
6668,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2
6669,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,,,,,,1,2,3,2,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2
6670,1,2,2,2,2,2,2,2,2,2,1,1,1,1,5,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
6671,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,3,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
6673,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,4,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
6675,1,1,2,2,2,2,2,2,2,2,1,1,1,3,4,1,1,1,2,4,,,,,,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2
6677,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,1,5,5,4,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2
6679,1,2,1,2,2,2,2,2,2,2,1,1,3,3,2,,,,,,1,2,3,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6680,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,3,3,3,4,5,,,,,,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2
6681,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2
6684,1,2,1,2,2,2,2,2,2,2,1,2,2,3,3,,,,,,2,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
6687,1,1,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1,3,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2
6693,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2
6694,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6695,1,2,2,2,2,1,2,2,2,2,1,1,2,3,5,,,,,,2,1,2,3,5,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2
6696,1,1,2,2,2,2,2,2,2,2,3,2,4,3,4,3,2,4,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
6698,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6700,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,,,,,,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
6701,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,5,4,5,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
6702,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,3,4,4,,,,,,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
6704,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,1,2,2,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
6705,1,1,2,2,2,2,2,2,2,2,1,1,1,3,3,2,1,2,4,3,,,,,,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2
6710,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2
6712,1,2,2,2,2,1,2,2,2,2,3,1,3,3,4,,,,,,2,1,2,2,3,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2
6721,1,1,2,2,2,2,2,2,2,2,1,2,2,3,4,1,3,3,4,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6726,1,1,2,2,2,2,2,2,2,2,1,1,3,1,3,1,1,3,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
6730,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,3,3,3,5,5,,,,,,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2
6731,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
6732,1,2,2,2,2,2,2,2,2,2,2,1,2,2,5,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
6736,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,,,,,,3,3,3,3,4,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2
6743,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,2,3,2,4,,,,,,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2
6749,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,1,1,3,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6755,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,,,,,,,,,,,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
6757,2,2,1,2,2,2,2,1,2,2,,,,,,,,,,,1,1,1,1,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
6765,1,1,2,2,2,2,2,2,2,2,1,2,3,1,4,1,2,3,2,4,,,,,,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2
6768,1,1,2,2,2,2,2,2,2,2,3,1,1,2,4,3,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2
6769,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,,,,,,,,,,,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2
6770,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,1,2,3,,,,,,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2
6771,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,2,1,1,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6772,1,1,2,2,2,2,2,2,2,2,3,2,3,4,4,3,1,3,4,4,,,,,,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2
6774,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
6775,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,,,,,,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2
6777,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,4,3,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2
6791,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,3,3,5,,,,,,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2
6795,1,1,2,2,2,2,2,2,2,2,3,2,1,1,1,3,2,1,1,1,,,,,,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2
6804,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
6812,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,2,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
6813,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,3,4,4,,,,,,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2
6816,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,3,2,2,3,4,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2
6818,1,2,2,2,1,2,2,2,2,2,2,1,2,2,3,,,,,,2,2,3,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2
6820,1,1,2,2,2,2,2,2,2,2,4,1,3,4,3,3,1,2,3,4,,,,,,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2
6830,1,1,2,2,2,2,2,2,2,2,1,2,2,1,3,1,1,3,2,2,,,,,,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2
6837,1,2,2,2,2,2,2,2,2,2,2,1,1,3,4,,,,,,,,,,,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
6838,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2
6842,1,2,2,2,1,2,2,2,2,2,2,1,2,2,4,,,,,,2,1,2,2,4,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2
6854,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,3,4,3,,,,,,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2
6859,1,1,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,3,4,3,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2
6863,1,1,2,2,2,2,2,2,2,2,1,3,2,3,2,3,3,3,4,3,,,,,,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2
6879,1,1,2,2,2,2,2,2,2,2,3,1,4,3,4,3,1,4,4,4,,,,,,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2
6884,1,2,2,2,1,2,2,2,2,2,1,1,2,2,3,,,,,,1,1,2,3,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
6893,1,1,2,2,2,2,2,2,2,2,1,1,2,4,3,1,2,2,4,3,,,,,,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2
6895,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,2,2,3,3,4,,,,,,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
6935,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,2,2,4,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1
6937,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6942,2,2,2,2,2,2,1,2,1,2,,,,,,,,,,,1,1,2,2,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2
6944,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6945,1,2,2,2,2,2,2,2,2,2,2,2,3,2,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2
6946,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2
6949,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6950,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
6951,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6953,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,,,,,,1,1,2,1,4,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2
6956,1,2,2,2,2,1,2,2,2,2,1,1,1,5,5,,,,,,2,1,1,1,3,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2
6960,1,2,1,2,2,2,2,2,2,2,2,1,2,2,4,,,,,,1,1,3,1,4,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2
6978,1,2,2,2,2,2,1,2,2,2,3,1,2,2,3,,,,,,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
6979,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
6980,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,5,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6981,1,1,2,2,2,2,2,2,2,2,1,3,4,1,4,1,3,4,4,4,,,,,,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2
7004,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
7005,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7006,1,1,2,2,2,2,2,2,2,2,1,2,2,1,3,2,2,4,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7007,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,4,2,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
7009,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,1,1,2,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
7010,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
7011,1,1,2,2,2,2,2,2,2,2,1,3,2,4,4,1,3,2,2,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2
7012,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,,,,,,2,1,2,3,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
7013,1,2,1,2,2,2,2,2,2,2,3,2,2,3,3,,,,,,1,2,3,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
7015,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
7016,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7017,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2
7018,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,,,,,,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
7019,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,,,,,,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
7021,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,3,,,,,,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2
7023,1,2,2,2,2,1,2,2,2,2,3,2,3,3,3,,,,,,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2
7024,1,2,1,2,2,2,2,2,2,2,1,3,2,4,3,,,,,,1,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
7025,1,2,2,2,1,2,2,2,2,2,3,3,3,4,4,,,,,,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1
7027,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
7030,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,,,,,,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2
7031,1,2,2,2,2,2,2,2,2,2,1,1,3,4,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
7032,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2
7066,1,1,2,2,2,2,2,2,2,2,3,2,2,3,3,4,3,4,4,4,,,,,,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2
7073,1,2,2,2,2,2,2,2,2,2,1,1,1,3,5,,,,,,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
7075,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
7092,1,1,2,2,2,2,2,2,2,2,3,1,1,1,3,1,1,1,1,1,,,,,,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
7093,1,1,2,2,2,2,2,2,2,2,3,1,3,3,4,4,4,4,4,4,,,,,,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2
7095,1,1,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,3,1,3,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2
7099,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,4,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7103,1,2,2,2,1,2,2,2,2,2,1,1,2,1,4,,,,,,1,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
7104,1,1,2,2,2,2,2,2,2,2,4,1,3,5,5,4,3,4,5,5,,,,,,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
7105,1,1,2,2,2,2,2,2,2,2,4,3,4,4,4,1,1,1,1,1,,,,,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2
7108,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,2,2,3,4,4,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2
7109,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,3,4,,,,,,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2
7111,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1,3,,,,,,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2
7118,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,3,3,3,,,,,,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2
7136,1,2,1,2,2,2,2,2,2,2,1,1,1,4,3,,,,,,2,3,4,5,5,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2
7166,1,1,2,2,2,2,2,2,2,2,1,2,3,1,3,1,1,3,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7168,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2
7170,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,3,2,2,4,4,,,,,,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1
7175,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,2,3,3,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2
7179,1,1,2,2,2,2,2,2,2,2,1,2,4,3,4,1,1,4,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7206,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
7211,1,2,1,2,2,2,2,2,2,2,3,1,2,1,1,,,,,,2,1,1,3,3,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1
7223,1,1,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,1,1,4,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2
7224,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,2
7245,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2
7253,1,1,2,2,2,2,2,2,2,2,2,1,3,3,4,3,3,4,3,4,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2
7260,1,1,2,2,2,2,2,2,2,2,1,2,3,3,4,1,3,3,4,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2
7266,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,3,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
7272,2,2,1,2,2,1,2,2,2,2,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7276,1,1,2,2,2,2,2,2,2,2,3,2,4,3,4,3,3,4,3,4,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2
