NIP,P6_7_01,P6_7_02,P6_7_03,P6_7_04,P6_7_05,P6_7_06,P6_7_07,P6_7_08,P6_7_09,P6_7_10,P6_8_1,P6_9A_1,P6_9B_1,P6_9C_1,P6_9D_1,P6_8_2,P6_9A_2,P6_9B_2,P6_9C_2,P6_9D_2,P6_8_3,P6_9A_3,P6_9B_3,P6_9C_3,P6_9D_3,P6_10_1,P6_10_2,P6_10_3,P6_10_4,P6_11_1,P6_11_2,P6_11_3,P6_11_4,P6_11_5,P6_12_1,P6_12_2,P6_12_3,P6_12_4,P6_12_5,P6_12_6,P6_12_7,P6_12_8,P6_12_9
12773,1,2,2,2,2,2,2,1,2,2,1,1,1,1,3,,,,,,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
12774,1,1,2,2,2,2,2,2,2,2,3,3,2,3,4,4,3,3,3,4,,,,,,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2
12775,1,1,2,2,2,2,2,2,2,2,2,3,2,3,5,3,1,3,3,5,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
12776,1,2,2,2,2,1,2,2,2,2,2,1,2,3,4,,,,,,1,4,4,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12778,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,,,,,,,,,,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
12779,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,1,1,2,4,4,,,,,,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1
12780,1,1,2,2,2,2,2,2,2,2,1,1,3,2,4,1,1,2,1,4,,,,,,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2
12781,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,3,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2
12782,1,1,2,2,2,2,2,2,2,2,1,2,1,3,4,2,4,4,4,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
12784,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12785,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
12786,1,1,2,2,2,2,2,2,2,2,3,3,3,4,3,4,4,4,2,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2
12787,1,2,2,1,2,2,2,2,2,2,4,2,2,4,3,,,,,,1,1,2,1,4,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2
12788,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
12789,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2,2,4,,,,,,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2
12790,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,,,,,,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
12791,1,1,2,2,2,2,2,2,2,2,1,1,3,1,3,1,1,3,1,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12792,1,1,2,2,2,2,2,2,2,2,3,2,3,4,4,4,4,3,4,4,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2
12793,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,3,4,4,4,,,,,,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2
12794,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,2,2,3,3,4,,,,,,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
12795,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12796,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,3,1,1,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12797,1,1,2,2,2,2,2,2,2,2,1,1,3,4,4,3,2,4,4,4,,,,,,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2
12798,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,3,4,4,4,4,,,,,,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
12800,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,3,4,4,4,4,,,,,,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1
12802,1,1,2,2,2,2,2,2,2,2,3,4,3,3,4,3,3,3,4,4,,,,,,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2
12803,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12804,1,1,2,2,2,2,2,2,2,2,2,1,2,3,2,3,3,3,2,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
12805,1,1,2,2,2,2,2,2,2,2,3,1,3,3,4,3,2,4,3,4,,,,,,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2
12806,1,1,2,2,2,2,2,2,2,2,3,2,3,4,4,4,4,4,4,4,,,,,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12807,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2
12808,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2
12809,1,1,2,2,2,2,2,2,2,2,2,1,4,3,4,3,2,4,4,4,,,,,,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
12810,1,1,2,2,2,2,2,2,2,2,1,1,3,3,4,1,1,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12811,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3,2,2,3,2,,,,,,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2
12812,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,3,1,5,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
12813,1,2,2,2,1,2,2,2,2,2,2,3,3,4,4,,,,,,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2
12814,1,2,1,2,2,2,2,2,2,2,3,4,3,3,4,,,,,,1,3,3,3,4,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2
12815,1,2,2,2,2,2,2,2,2,2,4,2,3,3,3,,,,,,,,,,,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2
12816,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,2,1,3,2,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
12817,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2
12818,1,2,1,2,2,2,2,2,2,2,2,3,3,3,4,,,,,,1,1,1,1,4,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2
12819,1,1,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
12820,1,2,2,2,1,2,2,2,2,2,3,2,4,4,4,,,,,,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2
12823,1,2,2,2,2,2,2,2,2,2,2,3,3,3,4,,,,,,,,,,,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,2
12824,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
12827,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,4,2,3,2,4,,,,,,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2
12828,1,2,1,2,2,2,2,2,2,2,3,3,4,3,4,,,,,,2,3,4,3,4,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2
12829,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,4,,,,,,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2
12830,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
12831,1,2,2,1,2,2,2,2,2,2,2,1,1,1,4,,,,,,2,1,1,1,4,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2
12832,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
12833,1,2,2,2,2,1,2,2,2,2,1,2,4,4,4,,,,,,3,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
12834,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,,,,,,,,,,,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2
12835,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,3,4,4,,,,,,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1
12836,1,1,2,2,2,2,2,2,2,2,3,1,2,2,4,3,3,3,4,4,,,,,,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2
12837,1,2,2,2,2,2,2,2,2,1,4,2,3,4,5,,,,,,2,3,3,4,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1
12838,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2
12839,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,4,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
12840,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,3,3,4,,,,,,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2
12841,1,1,2,2,2,2,2,2,2,2,3,3,2,2,3,4,2,4,4,4,,,,,,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
12842,1,2,2,2,2,2,2,2,2,2,3,2,3,4,4,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
12843,1,1,2,2,2,2,2,2,2,2,1,3,2,3,4,2,3,2,3,4,,,,,,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
12844,1,1,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,2,3,4,,,,,,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2
12846,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,,,,,,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2
12848,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12850,1,1,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,2,3,4,,,,,,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2
12851,1,2,2,2,2,2,2,2,1,2,2,1,2,2,4,,,,,,3,2,3,3,4,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2
12852,1,1,2,2,2,2,2,2,2,2,3,2,1,3,4,2,3,2,3,4,,,,,,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2
12853,1,1,2,2,2,2,2,2,2,2,4,1,3,3,3,1,1,3,3,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
12854,1,1,2,2,2,2,2,2,2,2,4,2,3,4,4,4,4,4,4,4,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12855,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,3,4,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2
12856,1,1,2,2,2,2,2,2,2,2,3,1,3,4,4,4,3,3,4,4,,,,,,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
12857,1,1,2,2,2,2,2,2,2,2,2,1,3,4,4,2,2,3,4,4,,,,,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12858,1,1,2,2,2,2,2,2,2,2,3,1,2,2,4,3,1,2,2,4,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2
12859,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,,,,,,,,,,,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2
12860,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
12861,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,4,,,,,,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2
12862,1,1,2,2,2,2,2,2,2,2,3,1,2,2,4,3,2,4,4,4,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12863,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
12864,1,2,2,2,1,2,2,2,2,2,4,3,4,4,4,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
12865,1,2,2,2,1,2,2,2,2,2,1,1,1,4,4,,,,,,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2
12866,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12867,1,2,2,2,1,2,2,2,2,2,1,2,2,1,4,,,,,,3,3,3,3,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12869,1,1,2,2,2,2,2,2,2,2,4,3,4,4,3,4,3,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2
12870,1,1,2,2,2,2,2,2,2,2,3,1,1,3,3,4,3,4,3,4,,,,,,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2
12871,2,1,1,2,2,2,2,2,2,2,,,,,,4,4,4,4,4,3,3,4,4,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2
12872,1,2,1,2,2,2,2,2,2,2,2,2,1,3,4,,,,,,1,1,1,2,4,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2
12873,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
12874,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
12875,1,2,2,2,1,2,2,2,2,2,2,3,2,3,4,,,,,,2,2,2,4,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
12876,1,2,2,2,2,2,2,2,2,2,1,1,2,2,4,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
12877,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,3,4,4,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2
12878,2,2,2,1,2,1,2,2,2,2,,,,,,,,,,,1,1,1,2,5,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
12879,1,2,2,2,2,2,2,2,2,2,1,3,3,3,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12881,2,1,2,2,2,2,2,2,2,2,,,,,,3,2,4,3,4,,,,,,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2
12882,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,2,1,4,1,3,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2
12883,1,2,2,2,2,1,2,2,2,2,3,3,2,3,4,,,,,,2,2,1,2,3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2
12884,1,2,2,2,1,2,2,2,2,2,1,1,1,2,4,,,,,,1,2,2,2,4,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
12885,1,1,2,2,2,2,2,2,2,2,4,2,3,4,4,3,3,3,2,4,,,,,,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2
12886,1,1,2,2,2,2,2,2,2,2,4,3,4,4,4,4,3,4,4,4,,,,,,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2
12887,1,2,2,2,2,2,2,2,2,2,2,3,3,3,4,,,,,,,,,,,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2
12888,1,2,2,2,2,2,2,2,2,2,4,3,4,4,4,,,,,,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1
12889,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,3,,,,,,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
12890,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,3,3,3,4,4,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12891,1,2,1,2,2,2,2,2,2,2,3,1,2,3,4,,,,,,3,2,3,3,4,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2
12892,1,1,2,2,2,2,2,2,2,2,4,2,2,3,4,4,3,3,3,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
12893,1,1,2,2,2,2,2,2,2,2,2,1,1,1,4,2,3,3,4,4,,,,,,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2
12894,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2
12895,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,,,,,,2,2,3,3,4,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1
12896,1,2,2,2,2,2,2,2,2,1,3,2,3,2,3,,,,,,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2
12897,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,3,2,3,4,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
12898,1,2,2,2,2,2,2,2,2,2,2,1,3,4,4,,,,,,,,,,,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
12899,1,1,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,1,1,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2
12901,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,,,,,,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2
12902,1,1,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,3,3,2,,,,,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2
12903,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,3,4,4,4,4,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2
12904,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,3,4,4,,,,,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2
12905,1,2,2,1,2,2,2,2,2,2,3,1,2,3,4,,,,,,1,1,1,2,4,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2
12906,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2
12907,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2
12908,1,1,2,2,2,2,2,2,2,2,2,1,2,4,4,4,3,3,4,4,,,,,,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2
12909,1,1,2,2,2,2,2,2,2,2,1,2,2,2,4,1,2,3,4,4,,,,,,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2
12910,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
12911,1,1,2,2,2,2,2,2,2,2,4,3,4,4,4,3,3,4,4,4,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
12912,2,2,2,2,2,2,2,2,1,2,,,,,,,,,,,3,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2
12913,1,1,2,2,2,2,2,2,2,2,1,1,1,4,4,3,2,3,4,4,,,,,,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2
12914,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,3,3,3,3,3,,,,,,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
12915,1,2,2,2,2,2,2,2,1,2,1,1,1,1,3,,,,,,1,2,2,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2
12916,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,4,,,,,,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2
12917,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,4,4,4,3,4,,,,,,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1
12919,1,1,2,2,2,2,2,2,2,2,4,1,4,4,4,2,2,4,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
12920,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,,,,,,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12921,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12922,1,1,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,2,2,4,,,,,,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2
12923,1,2,2,2,2,2,2,2,2,2,1,3,1,2,4,,,,,,,,,,,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
12924,2,1,2,2,2,2,2,2,2,2,,,,,,2,3,2,2,4,,,,,,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2
12925,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,3,3,4,,,,,,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1
12927,2,2,2,2,1,2,2,2,2,1,,,,,,,,,,,2,3,1,1,3,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2
12928,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,,,,,,3,2,2,4,4,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2
12930,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,,,,,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
12932,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,3,3,4,,,,,,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2
12933,1,1,2,2,2,2,2,2,2,2,4,3,4,4,4,4,4,4,4,4,,,,,,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
12934,1,2,2,2,2,2,2,2,2,2,1,1,3,2,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12935,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,3,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
12936,1,2,1,2,2,2,2,2,2,2,3,2,2,3,3,,,,,,2,2,2,2,4,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2
12937,1,2,2,2,2,2,2,2,2,2,2,1,2,3,4,,,,,,,,,,,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2
12938,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,3,2,3,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12939,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,4,1,3,3,4,,,,,,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1
12941,1,1,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,4,4,4,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12942,1,2,1,2,2,2,2,2,2,2,4,3,2,3,4,,,,,,3,3,3,3,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2
12943,1,1,2,2,2,2,2,2,2,2,3,1,2,2,4,3,1,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
12944,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
12945,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1,1,3,,,,,,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1
12946,1,2,1,2,2,2,2,2,2,2,1,1,2,3,4,,,,,,3,1,3,4,4,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2
12947,1,1,2,2,2,2,2,2,2,2,4,3,2,3,3,3,1,4,4,4,,,,,,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
12948,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,2,2,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12949,2,2,1,2,2,2,2,1,2,2,,,,,,,,,,,1,1,2,1,3,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2
12950,1,1,2,2,2,2,2,2,2,2,4,3,3,4,4,4,3,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
12951,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,,,,,,2,3,3,3,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
12952,1,2,2,2,1,2,2,2,2,2,1,1,1,2,3,,,,,,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
12953,1,1,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,,,,,,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1
12954,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,3,3,4,,,,,,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2
12955,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
